,ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,COORDS
99,20101018,테헤란로 시점에서 10번째 분기된 도로,16,Teheran-ro 10-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 823-21,0,547,역삼동 828-55,테헤란로10길,4166714,4.0,392.0,4,11680,3,"[(127.03195753052587, 37.49929571636471), (127.03241872015532, 37.498324554058904), (127.03274897011046, 37.49762911219212), (127.03299180934242, 37.497117712715195), (127.03330442341185, 37.49645938601178), (127.03352503169897, 37.495994780213714)]"
100,20101018,테헤란로 시점에서 14번째 분기된 도로,16,Teheran-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 735,0,548,역삼동 828-51,테헤란로14길,4166719,9.0,393.0,4,11680,3,"[(127.03278629894933, 37.49955338379547), (127.03308676605654, 37.49891705453715), (127.03357604661274, 37.497880809992175), (127.03394079786695, 37.49710830192701), (127.03412619853314, 37.49671563148497), (127.03434924165896, 37.496243220842835)]"
101,20101018,테헤란로 시점에서 16번째 분기된 도로,15,Teheran-ro 16-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 735-31,0,549,역삼동 743-3,테헤란로16길,4166720,4.0,286.0,4,11680,3,"[(127.03368160247786, 37.49909799486138), (127.03417524171454, 37.498063152239766), (127.03442884073738, 37.49753150142353), (127.03454679254855, 37.49728422533486), (127.03475335321617, 37.49685117422854), (127.03496438840155, 37.49679578430865)]"
102,20101018,테헤란로 시점에서 20번째 분기된 도로,17,Teheran-ro 20-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 736,0,550,역삼동 741-22,테헤란로20길,4166723,6.0,307.0,4,11680,3,"[(127.03394237346762, 37.49991545385399), (127.03425478261323, 37.49927234287618), (127.03444089231317, 37.498889231486466), (127.0347562869666, 37.49823996441624), (127.03519422624775, 37.497338417851125)]"
103,20101018,테헤란로 시점에서 22번째 분기된 도로,15,Teheran-ro 22-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 736-38,0,551,역삼동 742-27,테헤란로22길,4166725,6.0,555.0,4,11680,3,"[(127.03499788038552, 37.49949836641357), (127.03549773608428, 37.498465588875234), (127.035749837925, 37.497941747353686), (127.03598800620165, 37.497446867426106), (127.0358456956986, 37.4971158096975), (127.03563261154534, 37.49662013264678), (127.03540276202746, 37.49627906245105), (127.03536191167764, 37.49621844591753), (127.03506736049859, 37.49603278892103), (127.03506415967777, 37.4960314923909), (127.0343793790594, 37.49575462754879), (127.0339716584017, 37.495513822025536), (127.0337755587071, 37.49550380255891)]"
104,20101018,테헤란로 시점에서 26번째 분기된 도로,18,Teheran-ro 26-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 736-7,0,552,역삼동 736-58,테헤란로26길,4166727,12.0,136.0,4,11680,3,"[(127.03560541379929, 37.50042404095458), (127.03593535198596, 37.499783506397954), (127.03619012626457, 37.4992888916781)]"
105,20101018,테헤란로 시점에서 28번째 분기된 도로,16,Teheran-ro 28-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 718,0,553,역삼동 728-7,테헤란로28길,4166729,12.0,439.0,4,11680,3,"[(127.03840213860313, 37.50125747150503), (127.03860760371116, 37.500850200877316), (127.03879182671548, 37.500485031225416), (127.0389759010599, 37.5001201586406), (127.03893182896047, 37.5000720953156), (127.0393533147839, 37.49918315281601), (127.03977059267845, 37.498289407718005), (127.04010769417219, 37.497570174714994)]"
106,20101018,테헤란로 시점에서 34번째 분기된 도로,17,Teheran-ro 34-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 719,0,554,역삼동 728-45,테헤란로34길,4166735,8.0,353.0,4,11680,3,"[(127.03980132794024, 37.50169766868543), (127.0400118507708, 37.501285834955695), (127.0401734978475, 37.50096963079408), (127.0401969742485, 37.500923618122904), (127.0403767974237, 37.50057179123577), (127.04058569120873, 37.50012758405846), (127.04083280896954, 37.49960211169517), (127.04096536956888, 37.499320226071994), (127.04124360237628, 37.49872854599495)]"
107,20101018,테헤란로 시점에서 38번째 분기된 도로,17,Teheran-ro 38-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 720,0,555,역삼동 724-46,테헤란로38길,4166737,12.0,401.0,4,11680,3,"[(127.04118516465125, 37.5021381337235), (127.04140355644002, 37.501712879036646), (127.04155461398115, 37.50141919253664), (127.04158372706847, 37.50136225758127), (127.04175938842376, 37.50102041309257), (127.04239498272317, 37.50109099534139), (127.04281916245463, 37.500188425616685), (127.04295215705287, 37.49990542941366), (127.04322824132166, 37.49931793512271)]"
108,20101018,테헤란로 시점에서 44번째 분기된 도로,17,Teheran-ro 44-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 707-1,0,556,역삼동 709-1,테헤란로44길,4166740,12.0,212.0,4,11680,3,"[(127.04435028370403, 37.50309561865467), (127.04461553646392, 37.502590278394116), (127.04478705627972, 37.5022633064714), (127.04583781349099, 37.50170132463754)]"
109,20101018,테헤란로 시점에서 52번째 분기된 도로,17,Teheran-ro 52-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 708,0,557,역삼동 708-34,테헤란로52길,4166745,12.0,225.0,4,11680,3,"[(127.04719530543171, 37.503967791265346), (127.0475815528755, 37.50318679124391), (127.04768613593886, 37.50297532217504), (127.04824239358675, 37.50282615044311), (127.04883188134765, 37.50266806092148)]"
110,20101018,역삼로 시점에서 1번째 분기된 도로,16,Yeoksam-ro 1-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 831-12,0,569,역삼동 831-24,역삼로1길,4166638,4.0,196.0,4,11680,3,"[(127.03095311761675, 37.49332549900934), (127.03038775122242, 37.494511453197994), (127.03016655091386, 37.49497545874183)]"
111,20101018,역삼로 시점에서 3번째 분기된 도로,16,Yeoksam-ro 3-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 831-43,0,570,역삼동 830,역삼로3길,4166648,10.0,196.0,4,11680,3,"[(127.0317577936122, 37.49357073712252), (127.03119636125543, 37.49475481103324), (127.0311291906552, 37.49489647402473), (127.03097508712389, 37.4952214850479)]"
112,20101018,역삼로 시점에서 5번째 분기된 도로,16,Yeoksam-ro 5-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 830-67,0,571,역삼동 827-24,역삼로5길,4166651,4.0,196.0,4,11680,3,"[(127.03257011999749, 37.49381830132277), (127.03238687463886, 37.494202409457586), (127.03225387115826, 37.49448119539263), (127.03217741518617, 37.49464147605255), (127.03213728328767, 37.49472558575884), (127.0320016793054, 37.495009832116324), (127.03193693883253, 37.49514553932705), (127.03178336851414, 37.495467424784906)]"
113,20101018,역삼로 시점에서 7번째 분기된 도로,16,Yeoksam-ro 7-gil,20141030,직권수정(속성변경),99,20101203,20190426160616,역삼동 830-71,0,572,역삼동 829,역삼로7길,4166663,11.0,196.0,4,11680,3,"[(127.03339765037497, 37.49406754069412), (127.03321146054387, 37.49445944453185), (127.03261270246385, 37.49571976855743)]"
114,20101018,역삼로 시점에서 9번째 분기된 도로,16,Yeoksam-ro 9-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 752-52,0,573,역삼동 742-22,역삼로9길,4166675,6.0,232.0,4,11680,3,"[(127.03383645834899, 37.494203355284185), (127.03367465243488, 37.49438844673633), (127.03376609728976, 37.49469675287357), (127.03348702836087, 37.494809769011844), (127.03372737769264, 37.49522159564873), (127.0337755587071, 37.49550380255891), (127.03381452541117, 37.49573706065865), (127.03366113295493, 37.496035801802016)]"
115,20101018,역삼로 시점에서 17번째 분기된 도로,15,Yeoksam-ro 17-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 751-10,0,574,역삼동 738-1,역삼로17길,4166635,6.0,508.0,4,11680,3,"[(127.03588698547584, 37.49482678182369), (127.03576143448743, 37.495105209107514), (127.03601593140966, 37.49571134550474), (127.03632169314263, 37.49643954259171), (127.03647161580419, 37.496796582350505), (127.03679071143003, 37.49755653435972), (127.03662460236555, 37.497897963377746), (127.03639793551395, 37.49836375690793), (127.03626790839138, 37.49863096844746), (127.03664096797992, 37.499085637318586)]"
116,20101018,역삼로 시점에서 19번째 분기된 도로,15,Yeoksam-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 748-31,0,575,역삼동 746-28,역삼로19길,4166637,8.0,298.0,4,11680,3,"[(127.03694514362786, 37.49514569337167), (127.03683341583339, 37.495378644191554), (127.03688117964273, 37.495494498430155), (127.03700752407339, 37.49580097152735), (127.03717811332919, 37.49621474915458), (127.03743037786191, 37.49682664945612), (127.03756372355693, 37.497150094583716), (127.03778742944573, 37.4976926978856)]"
117,20101018,역삼로 시점에서 25번째 분기된 도로,16,Yeoksam-ro 25-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 734-23,0,576,역삼동 725,역삼로25길,4166641,6.0,400.0,4,11680,3,"[(127.04045116931674, 37.49644125421231), (127.04006330815797, 37.49677783253142), (127.03981119766756, 37.496996605043314), (127.03961168394798, 37.49742094103289), (127.03927306350955, 37.498141155214164), (127.03885320188562, 37.499034430875724), (127.03855712239601, 37.499663808681966)]"
118,20101018,역삼로 시점에서 33번째 분기된 도로,16,Yeoksam-ro 33-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 733-19,0,577,역삼동 728-45,역삼로33길,4166644,6.0,183.0,4,11680,3,"[(127.04196777108885, 37.49718857401719), (127.0417652192102, 37.49761932978079), (127.04163329717493, 37.49789986466654), (127.04142190810121, 37.49834938158909), (127.04124360237628, 37.49872854599495)]"
119,20101018,역삼로 시점에서 37번째 분기된 도로,16,Yeoksam-ro 37-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 732-18,0,578,역삼동 729-6,역삼로37길,4166646,6.0,155.0,4,11680,3,"[(127.04333273557128, 37.497859919742034), (127.0430011222658, 37.49857278090578), (127.04290208546966, 37.4987856766333), (127.04272412731882, 37.4991682308778)]"
120,20101018,역삼로 시점에서 63번째 분기된 도로,15,Yeoksam-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,대치동 907-18,0,579,역삼동 900,역삼로63길,4166652,8.0,207.0,4,11680,3,"[(127.05264870404221, 37.501142233601044), (127.05232966654438, 37.50181256994327), (127.05220705732238, 37.50207017300326), (127.05213487141114, 37.50222183296712), (127.0520016677807, 37.502501713013224), (127.05182044372444, 37.50288245307703)]"
121,20101018,역삼로 시점에서 2번째 분기된 도로,16,Yeoksam-ro 2-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 832-21,0,587,역삼동 837-13,역삼로2길,4166643,4.0,175.0,4,11680,3,"[(127.03095311761675, 37.49332549900934), (127.03165713167132, 37.49185660161008)]"
122,20101018,역삼로 시점에서 4번째 분기된 도로,16,Yeoksam-ro 4-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 833,0,588,역삼동 837-16,역삼로4길,4166649,10.0,175.0,4,11680,3,"[(127.0317577936122, 37.49357073712252), (127.0324571458497, 37.492099655793076)]"
123,20101018,역삼로 시점에서 8번째 분기된 도로,16,Yeoksam-ro 8-gil,20141030,직권수정(속성변경),99,20101203,20190426160638,역삼동 834,0,589,역삼동 835,역삼로8길,4166670,11.0,174.0,4,11680,3,"[(127.03339765037497, 37.49406754069412), (127.03410247197684, 37.492599529698374)]"
124,20101018,역삼로 시점에서 10번째 분기된 도로,16,Yeoksam-ro 10-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 834-6,0,590,역삼동 834-40,역삼로10길,4166630,4.0,110.0,4,11680,3,"[(127.03380559482476, 37.494194056397035), (127.03404857055885, 37.49367459046678), (127.03400105974525, 37.493660142494186), (127.03418283015374, 37.49328673610685)]"
125,20101018,역삼로 시점에서 12번째 분기된 도로,16,Yeoksam-ro 12-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 834-44,0,591,역삼동 835-69,역삼로12길,4166632,4.0,175.0,4,11680,3,"[(127.03431092515166, 37.49434617713537), (127.03452779573104, 37.493896013361685), (127.03455356559998, 37.493842513808), (127.03466420278252, 37.49361286304708), (127.03470685095893, 37.49352433686159), (127.03485500598644, 37.49321680195439), (127.03487493463027, 37.49317543142967), (127.03501833210592, 37.49287776359083)]"
126,20101018,역삼로 시점에서 14번째 분기된 도로,16,Yeoksam-ro 14-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 789,0,592,역삼동 793-1,역삼로14길,4166633,9.0,175.0,4,11680,3,"[(127.03514837550601, 37.494601023703034), (127.0353597264886, 37.49415749135094), (127.03546692616518, 37.49393251702392), (127.03548608624318, 37.4938922999016), (127.0356340226228, 37.49358184486103), (127.03571823114206, 37.4934051164475), (127.03584924273292, 37.493130183421805)]"
127,20101018,역삼로 시점에서 18번째 분기된 도로,16,Yeoksam-ro 18-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 789-7,0,593,역삼동 794,역삼로18길,4166636,4.0,175.0,4,11680,3,"[(127.03598679319494, 37.494856864149845), (127.03630862780204, 37.494187732583754), (127.03650517364713, 37.49377908020948), (127.03669386603988, 37.49338675593405)]"
128,20101018,역삼로 시점에서 20번째 분기된 도로,16,Yeoksam-ro 20-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 790,0,594,역삼동 796,역삼로20길,4166639,6.0,188.0,4,11680,3,"[(127.03694514362786, 37.49514569337167), (127.03760162539226, 37.494579766102866), (127.03789672133055, 37.4943253684738), (127.03800584313613, 37.4942312974937), (127.03816662040285, 37.494092692007136), (127.03838841158085, 37.49390149394298)]"
129,20101018,역삼로 시점에서 34번째 분기된 도로,16,Yeoksam-ro 34-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 771,0,595,역삼동 781-21,역삼로34길,4166645,6.0,227.0,4,11680,3,"[(127.04196777108885, 37.49718857401719), (127.04228650470402, 37.49651141762036), (127.04258240519695, 37.4958828140703), (127.04274188012694, 37.495543991778156), (127.04286734463257, 37.49527744131522)]"
130,20101018,역삼로 시점에서 52번째 분기된 도로,16,Yeoksam-ro 52-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 755,0,596,역삼동 758-2,역삼로52길,4166650,6.0,213.0,4,11680,3,"[(127.0476667089471, 37.49950627829093), (127.0485772645345, 37.49773068995301)]"
131,20101018,언주로 시점에서 71번째 분기된 도로,16,Eonju-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 773-3,1,692,역삼동 775-16,언주로71길,4166613,4.0,88.0,4,11680,3,"[(127.04296283769906, 37.49684529082196), (127.043308787107, 37.49609983534205)]"
